TransactionID,AnomalyScore
224,0.681498050466276
225,0.9854105185705414
226,0.7622048594652203
227,0.9392161655993089
228,0.18833385801162028
229,0.25894144073538417
230,0.9585613328123336
231,0.47451970261323884
232,0.32791322170692927
233,0.04524763780066321
234,0.8934789871384754
235,0.9122973990642967
236,0.4038264321080043
237,0.8944399270078037
238,0.08974041317704162
239,0.33518576330518957
240,0.5722681836455746
241,0.2720936802463285
242,0.5157654931543152
243,0.1344724121321731
244,0.17458425080474094
245,0.21887987572689682
246,0.21877867566263176
247,0.7866977743196337
248,0.006589860058762276
249,0.02711735427937123
250,0.8702311777696006
251,0.6493666203166822
252,0.7074811593133916
253,0.5105081670860443
254,0.281707456377549
255,0.8142113446109935
256,0.7633935853704387
257,0.5556280311853758
258,0.45589909587600397
259,0.275612962520994
260,0.34851838027062454
261,0.9916263388452975
262,0.387238274676982
263,0.21754264143565372
264,0.20220637417756948
265,0.49330831928073127
266,0.6120335137046751
267,0.3276545412729026
268,0.8640972249158761
269,0.74077886236982
270,0.6077520024600808
271,0.6208991111145831
272,0.044342390434809587
273,0.4031613295818237
274,0.9507628829289666
275,0.7328517217427827
276,0.783449780337816
277,0.4185392602509085
278,0.6520016060332727
279,0.6129715935210693
280,0.7701598012954176
281,0.7173568735458106
282,0.5867595351398335
283,0.5621896468421762
284,0.7037667679921972
285,0.26497635006193365
286,0.11943993944180809
287,0.5873764896528769
288,0.8256869130953508
289,0.7572829171552454
290,0.9199520465471113
291,0.8946864965778659
292,0.3964009869235997
293,0.29619037517064295
294,0.4012329535232043
295,0.7979050029185851
296,0.6879926520485328
297,0.7405518810727442
298,0.3585527610416317
299,0.26106084661243334
300,0.4914997821568332
301,0.052527426576192804
302,0.12678930066676464
303,0.6907669459308304
304,0.8317042766387782
305,0.37187376358465374
306,0.13159939927002817
307,0.2694494353927176
308,0.7677320347425342
309,0.11508029379102669
310,0.08380564073305286
311,0.006969584111425786
312,0.28599442696107913
313,0.5813751838547687
314,0.3179432536869019
315,0.7364416334829819
316,0.781144516158459
317,0.8705355626587007
318,0.6173716445774726
319,0.8085710538493318
320,0.8848376456935328
321,0.9389942798388943
322,0.3085432272629526
323,0.6342225001600693
324,0.8321666241180627
325,0.7269899136620447
326,0.3551479335481227
327,0.5369987811207021
328,0.6319375532388383
329,0.9565005520133335
330,0.06651142118853393
331,0.7919936977724671
332,0.22175741294782236
333,0.012760129108795648
334,0.9480732830039863
335,0.4041609764191658
336,0.7985862568880285
337,0.148080122369467
338,0.07491369482887844
339,0.3973709630787997
340,0.4931273104496825
341,0.701630082157656
342,0.05333050346192425
343,0.8573620194529876
344,0.3375587054538276
345,0.8582937624628676
346,0.6594189574982317
347,0.982233144189468
348,0.19769741898116544
349,0.10129592916000774
350,0.12526762860901097
351,0.6250968090329804
352,0.14576235716136543
353,0.03455411734418934
354,0.6253730433627112
355,0.5964349376833589
356,0.2471082532989105
357,0.20079724090978668
358,0.12062562305890889
359,0.23179617195657753
360,0.2031701732377904
361,0.35582893737941845
362,0.5059911088157398
363,0.4523257975361026
364,0.8304072019778352
365,0.23898271920296543
366,0.6574015327292173
367,0.8735608699390411
368,0.8904604827989656
369,0.9141230022181618
370,0.11241663835783011
371,0.8685587035542267
372,0.13783713388475327
373,0.5466640066642461
374,0.5092080013671066
375,0.40062112685864393
376,0.4110693200572858
377,0.6580933392057444
378,0.37316227905204213
379,0.5256057278248182
380,0.6095947677499761
381,0.8882806622102359
382,0.4077261993297481
383,0.3316617184053101
384,0.3798793049355229
385,0.6710949995552724
386,0.20292736666532962
387,0.33690323330587524
388,0.4087914562083208
389,0.3017852440059573
390,0.7009297040106874
391,0.6472340686647303
392,0.758218468358575
393,0.5825710700212284
394,0.31113489304269815
395,0.0051582175451717616
396,0.8742499637987547
397,0.8473010398309025
398,0.46867629849408865
399,0.7783585841491674
400,0.6492773003309911
401,0.16101028506414172
402,0.868924936481251
403,0.12986908147282983
404,0.3912918746212878
405,0.4430814702677387
406,0.41288231997355485
407,0.3427835466170711
408,0.9315455289171599
409,0.5852580309755736
410,0.1611616254570316
411,0.5144737947345454
412,0.5284648108863889
413,0.014100237899810075
414,0.03044693899068318
415,0.36470357880767024
416,0.828533445058327
417,0.6274631866940125
418,0.6267284710613488
419,0.19498256581102746
420,0.00690857227372943
421,0.17185584666002862
422,0.009415783788703114
423,0.9615069742223833
424,0.33758212753808015
425,0.5195159613350959
426,0.5636475976544718
427,0.221038682624785
428,0.6339060442714397
429,0.37755726552383595
430,0.09696765807968111
431,0.668503877155413
432,0.044166624020332
433,0.24010355237255465
434,0.974277996904349
435,0.48125913232084416
436,0.7285287577126686
437,0.8830880059666149
438,0.6005404852186255
439,0.5237677146618158
440,0.28183586711363606
441,0.8726630093340163
442,0.38695323912678103
443,0.338016679808673
444,0.8195610642467348
445,0.2337893882020584
446,0.3686420002198971
447,0.7210381867523538
448,0.04692484310299694
449,0.8766561963606543
450,0.5258094625332785
451,0.8466362648355847
452,0.7841076684132207
453,0.9348507665803929
454,0.8019799729662566
455,0.9338780219683108
456,0.03141727366991243
457,0.07108105833072809
458,0.931140005866545
459,0.3161546261299969
460,0.41473829523886985
461,0.4154593404725986
462,0.24870875679391335
463,0.2480703985398326
464,0.22397283056102124
465,0.7598616632848315
466,0.4376424171959825
467,0.8107127683094543
468,0.3267347500625877
469,0.772037324050903
470,0.9538435759210739
471,0.1589909742837219
472,0.8002727183113773
473,0.8069519363247476
474,0.21919244424185313
475,0.3483601080693872
476,0.11695279892366739
477,0.07146755331638632
478,0.4035191003752475
479,0.61037694535367
480,0.5808139778976218
481,0.49322318426122835
482,0.7061402300427333
483,0.5215151917824524
484,0.5399504949598766
485,0.04313988976884464
486,0.28208326921796456
487,0.7338489096162989
488,0.19619235940315816
489,0.8006561489414211
490,0.6757477268047949
491,0.3515756114166093
492,0.7727275538583714
493,0.4942559626588434
494,0.47864642763618426
495,0.15916984865603712
496,0.8041714286503358
497,0.3302037132127945
498,0.19988505347598406
499,0.25605974292933176
500,0.09370687783877607
501,0.3759062247125273
502,0.9545849819219667
503,0.6785648733531388
504,0.5714744224253233
505,0.485176949493743
506,0.5391930404729627
507,0.7511914943522533
508,0.21067170233376553
509,0.6863024647194603
510,0.9059701878428493
511,0.2556055258502914
512,0.35819486277784607
513,0.6472169153955154
514,0.6932420142873471
515,0.8925939828354749
516,0.3343613352889214
517,0.173290010578529
518,0.6302915926782255
519,0.3250686913417957
520,0.6238651273078697
521,0.5216001080391224
522,0.9338874839190261
523,0.16496896509040615
524,0.2524872978016569
525,0.43901074338500645
526,0.14327046998719206
527,0.27262974898155423
528,0.7471238062986284
529,0.6645510965352156
530,0.30176612104427714
531,0.33099473135433066
532,0.46915746735318475
533,0.5016200072084841
534,0.264070039171332
535,0.27219909215484317
536,0.9182304981561936
537,0.4595266917617078
538,0.191402885678013
539,0.18223681843836848
540,0.5851802736554172
541,0.4805409002380162
542,0.5685122195832132
543,0.8320117134465028
544,0.47681240886016174
545,0.8104288293091033
546,0.827116638876693
547,0.3061671106089534
548,0.4135308269157837
549,0.3586166662378
550,0.9527556188400649
551,0.7647580142112145
552,0.8539408620605459
553,0.2890093311778844
554,0.2028945147901161
555,0.14500400526168655
556,0.2638992188683519
557,0.7081166726390359
558,0.06598949597501402
559,0.00031292100232127584
560,0.25117220433237375
561,0.3653544010626799
562,0.2611520209387087
563,0.7625315087868267
564,0.2527998087414366
565,0.689377718975578
566,0.45039549000896595
567,0.05447609070554471
568,0.8192144188445474
569,0.10857843197391404
570,0.7705794406270359
571,0.707336006974676
572,0.6157921144429012
573,0.4324468689113392
574,0.17101157909123488
575,0.2413802893802608
576,0.6122810354811906
577,0.03050143187476173
578,0.4535346052163812
579,0.9255806384299881
580,0.7285583233202351
581,0.6151318749918973
582,0.8943598440260031
583,0.6783994733870634
584,0.7143370523798596
585,0.2951400443856831
586,0.8958436085336823
587,0.3281384083244372
588,0.6108114169536368
589,0.4570518240336341
590,0.7297890965313768
591,0.9740997104770862
592,0.04356493320084209
593,0.9895083933199877
594,0.12327813024464396
595,0.6844904001802953
596,0.3896075179244328
597,0.0033134615369962983
598,0.909676443687015
599,0.6614929579114033
600,0.4684326166652233
601,0.018794411506253272
602,0.3261839931966841
603,0.6413030905263242
604,0.2655540349578368
605,0.8398100954746966
606,0.7108090523094975
607,0.5489740627530201
608,0.9860397382767037
609,0.2494273555152583
610,0.5122600501751468
611,0.6463709162458597
612,0.8067575236349557
613,0.26079891757693285
614,0.291309745415711
615,0.22835512153874638
616,0.8181341312113436
617,0.5704239074602406
618,0.1065930291717927
619,0.3011369182862841
620,0.6045326052833953
621,0.37318415544855765
622,0.6589019215745976
623,0.8405061748157093
624,0.6731950403866196
625,0.1469607039043922
626,0.33985460912641485
627,0.11420941349895819
628,0.9482805982293545
629,0.3857983422705521
630,0.1405323146968852
631,0.2274199087290001
632,0.6431756677050152
633,0.5219771425792494
634,0.2784227728971279
635,0.589710102116919
636,0.8601626136563015
637,0.203641573116925
638,0.18126458204252704
639,0.9170468484179689
640,0.4171108474171109
641,0.9615520952201027
642,0.7288229515947116
643,0.3880430424603808
644,0.7891194333920231
645,0.027235597018043012
646,0.6948161597871271
647,0.668355416992461
648,0.3746956579985752
649,0.9825403046230244
650,0.4326278724535232
651,0.8780403094266206
652,0.7511501521170622
653,0.0926045563854857
654,0.28415899791936594
655,0.07667585069660021
656,0.42914108083351543
657,0.5805274746602067
658,0.6129812936163486
659,0.37072231978538994
660,0.44844283845349275
661,0.8209095503258214
662,0.5164229509412711
663,0.4102350545758898
664,0.021887693049857715
665,0.5808554659660252
666,0.04399782470736879
667,0.3270062223699993
668,0.8385706769386877
669,0.3129603006925582
670,0.9252659345991734
671,0.9664564303355848
672,0.15662559259776543
673,0.3863908869511046
674,0.1794181179526001
675,0.9534215361163259
676,0.7995937913277578
677,0.6902555385723351
678,0.6459366434271587
679,0.0065631527029174075
680,0.625338780561458
681,0.48852070425630467
682,0.42388350757669757
683,0.9799561378025207
684,0.5772522876144537
685,0.9711952106736199
686,0.012703005634015163
687,0.7442930236158536
688,0.8928158462393139
689,0.8143094384356696
690,0.1979658204471344
691,0.40854599454279594
692,0.43657472831718247
693,0.060658078717516606
694,0.6807024507278588
695,0.25024954170763947
696,0.9283678300258027
697,0.583444051978489
698,0.06133444084054818
699,0.05492076627053677
700,0.3411741993059584
701,0.1982310029573655
702,0.6428698054781727
703,0.08758979380259135
704,0.231569054463568
705,0.9851680064354746
706,0.46367458486436575
707,0.504880056163423
708,0.29226381163762083
709,0.25469490015357
710,0.40646306225060336
711,0.7644016167901966
712,0.2568756911625081
713,0.7449073061591452
714,0.7263191198648619
715,0.08627543032815854
716,0.9293811480336909
717,0.019512053840724852
718,0.5073313271850892
719,0.3564044187790941
720,0.29600044804062176
721,0.3899029994924227
722,0.28235304287927154
723,0.8500925019527288
724,0.577930207021867
725,0.6427489271442623
726,0.594546916352256
727,0.8157373271688702
728,0.9899933425752436
729,0.18531998495651747
730,0.4138442341141467
731,0.15608786241226624
732,0.46734290347728014
733,0.9012244868765893
734,0.6946340553831687
735,0.32236076682778003
736,0.5155919425791495
737,0.2874226541296686
738,0.2308228829431639
739,0.9661903841794932
740,0.2077665521851838
741,0.20520555839456456
742,0.7890169520191657
743,0.9990473412377049
744,0.7156775641569315
745,0.539134170201349
746,0.6118703895885295
747,0.1395987802643227
748,0.11794349943623483
749,0.5101407618329337
750,0.5221135466386639
751,0.08480537458365878
752,0.7579407044283827
753,0.492541900507644
754,0.997038134220019
755,0.9576313593230374
756,0.28479324909566395
757,0.29570882291639766
758,0.6307677188404481
759,0.04900641926538807
760,0.9108881797544479
761,0.5063271158131862
762,0.28044448814248757
763,0.12280354365504065
764,0.6784618306069045
765,0.477154970483057
766,0.3551585213113261
767,0.7440047927230024
768,0.7192786882612906
769,0.4301006096246115
770,0.9259807533038135
771,0.7333870591504825
772,0.6688014420321982
773,0.3960797161151779
774,0.8276481023294474
775,0.6442075669758306
776,0.4921912967224267
777,0.4659195208102579
778,0.18268588156077858
779,0.5746428739524295
780,0.31704941745888415
781,0.7477637078045679
782,0.8260131873274161
783,0.8460932128749881
784,0.2830155776097416
785,0.976224191851543
786,0.2658286490724965
787,0.03092104149250363
788,0.0033732513696403954
789,0.9531904193640452
790,0.42463267079762734
791,0.9771645402786413
792,0.927048823145471
793,0.6572329318018019
794,0.1753779688016769
795,0.5583915059974431
796,0.680606073204976
797,0.16336526862928247
798,0.21887287373484732
799,0.3935290820294265
800,0.9668248282478199
801,0.35692450164746636
802,0.4077484944528583
803,0.979642138760861
804,0.8826987779429258
805,0.1824225380246447
806,0.5193765475390857
807,0.8243761263303714
808,0.960153789325828
809,0.6272427759643715
810,0.65710728052199
811,0.000929960516074746
812,0.8501194947368206
813,0.03543163710181041
814,0.41534263307400177
815,0.10440471714293165
816,0.20924557724601678
817,0.3308301186802225
818,0.5191302950520944
819,0.020229667593341882
820,0.6054059299804421
821,0.9955617683625665
822,0.018094673333678535
823,0.5656573327546037
824,0.7562913910526488
825,0.8327880836289765
826,0.3278968326325157
827,0.3941346162782865
828,0.8399775473125765
829,0.8382780328798196
830,0.8582708093099641
831,0.7058406455696082
832,0.7315831870860663
833,0.6168347773092807
834,0.8906371648924568
835,0.6734393772842932
836,0.7075110007403849
837,0.49747838084587326
838,0.3380502238937989
839,0.4176020357646357
840,0.9500897809185442
841,0.07478552337844147
842,0.16968317972869618
843,0.17732308337278713
844,0.44522057603238574
845,0.48898478944079393
846,0.05799916491295232
847,0.059333423521210404
848,0.8897842797188479
849,0.12470435606823449
850,0.8581342038070707
851,0.29450721418868653
852,0.3808382363597588
853,0.12831840452247978
854,0.19469604893989778
855,0.5940516898974921
856,0.9434825580235258
857,0.9802705624970834
858,0.7394109431941214
859,0.7388569174176827
860,0.8305286093856156
861,0.24450559475909017
862,0.26454894904191273
863,0.7027975445797655
864,0.5675590106862017
865,0.5795883400986052
866,0.12900552574167323
867,0.8069617907713429
868,0.7508760418949948
869,0.5577243948327285
870,0.11242687173938681
871,0.9506164401390957
872,0.7621440651792837
873,0.5119893821825897
874,0.33822385862200677
875,0.7526778251910219
876,0.20048182997510067
877,0.13940574173408216
878,0.8480260322336391
879,0.3340527927774718
880,0.5847187482767527
881,0.4985941139851815
882,0.5006842161098343
883,0.42717863302499615
884,0.19115076390271724
885,0.053030730558498274
886,0.8190407722612534
887,0.7558510970167627
888,0.27719172612723175
889,0.014121362611268173
890,0.5086217139056916
891,0.6491890304997459
892,0.8999266453893355
893,0.04264137900862408
894,0.22904841955563138
895,0.04081716507972122
896,0.7061256485681822
897,0.9371213001718842
898,0.2502910062027869
899,0.5482051084832837
900,0.03193328051397348
901,0.7167986698636748
902,0.5242169779323402
903,0.25843814751102356
904,0.4300355943135006
905,0.4777419058693507
906,0.40355298250120053
907,0.6774998755093605
908,0.2049893811906921
909,0.4496166799568124
910,0.6610513893555724
911,0.7560285737450182
912,0.991923320101168
913,0.5601138232306296
914,0.856704244071713
915,0.2709095960651473
916,0.4528922347432437
917,0.86676521291186
918,0.8719082869819983
919,0.09203732729639502
920,0.7573364910544071
921,0.6521879103565174
922,0.05388610217951628
923,0.9494127546761172
924,0.3105800165042927
925,0.2606398456693745
926,0.36321363176247845
927,0.6179153511305893
928,0.24325744996502263
929,0.23523205115485246
930,0.42964377305022683
931,0.8347683490609425
932,0.7803803912579997
933,0.719368166041893
934,0.6985546855885032
935,0.5437140816653593
936,0.1472954822049518
937,0.28283386386707565
938,0.662685734015089
939,0.8366503058153224
940,0.9837436832634588
941,0.05107330556587897
942,0.7187946248769317
943,0.903843130556986
944,0.7411826706570788
945,0.6185239469195336
946,0.3022555946916622
947,0.8313888508428988
948,0.30506018129800627
949,0.75909910749829
950,0.0777500991231449
951,0.37148153160008124
952,0.9136424000128053
953,0.4290793931222515
954,0.46883189100945555
955,0.4156354887421412
956,0.10571877080046965
957,0.6030675005883553
958,0.41092384015862904
959,0.892658062596063
960,0.798681215110074
961,0.7805883107616539
962,0.17926757984918051
963,0.5124385762914143
964,0.18479279768119383
965,0.4478635279559976
966,0.893001725079941
967,0.01854268752865329
968,0.8729085939754808
969,0.7906971581139471
970,0.9433765426004753
971,0.8952480163358687
972,0.6371430223864262
973,0.3994497415416771
974,0.9163748915478471
975,0.1860753622628134
976,0.327591018798574
977,0.6133713544637315
978,0.5632794636722344
979,0.039169703409461576
980,0.507260689735162
981,0.722522347875597
982,0.9103350521675434
983,0.349553021657929
984,0.16939794018669585
985,0.8589599696724031
986,0.28560287194158007
987,0.28108498718802843
988,0.7347183554671533
989,0.029543328972327365
990,0.8800782523307565
991,0.6457439079137509
992,0.5903632295148155
993,0.29370067943941214
994,0.5084524017969126
995,0.7280154874196471
996,0.26677843051312167
997,0.5124833984542169
998,0.36774021145265123
999,0.9603636004427583
1000,0.31122375924921075
