TransactionID,TransactionAmount
403,85.03298823557836
404,73.9220435199139
405,54.94551194013814
406,37.19806891189177
407,46.3097495781524
408,93.33582376428095
409,34.311791443000004
410,84.20239258527035
411,61.27777287808618
412,94.17463250759083
413,98.81986154027905
414,98.46506212715913
415,28.157020764165203
416,55.215520271049364
417,10.057863646142925
418,76.2766117703057
419,66.2294875840379
420,38.9607820625247
421,59.356758088435065
422,70.78871654649292
423,82.32764565165749
424,89.1055138692098
425,33.55701585109611
426,17.4792547126216
427,92.36977334658442
428,20.79480941546964
429,79.88756388926207
430,77.48594613374806
431,56.42352713106991
432,15.163433260690955
433,66.28975654227833
434,60.814902227196114
435,57.753818183479325
436,88.25312681234051
437,13.179436933907718
438,79.49662316110677
439,35.00140428242311
440,87.64706513485294
441,94.52720429262942
442,91.34460458205797
443,97.04398304186093
444,35.906013786922166
445,55.91742368489551
446,86.8363757086116
447,33.6914080147524
448,59.631169460802525
449,68.98309529639025
450,85.08506109754073
451,55.72748196444231
452,52.93669296798137
453,52.4160660929501
454,63.639157092267126
455,17.641142317760245
456,13.352825271576574
457,47.84000801700508
458,12.811154127567958
459,60.05883679842616
460,23.304613988979597
461,57.62801474687827
462,44.4946875885166
463,71.39490628695674
464,55.76670588526584
465,58.74144774641283
466,77.05180171622311
467,13.272450742726177
468,96.0326567388867
469,44.707442062607065
470,91.2480973104991
471,49.038845671723635
472,26.205282371080916
473,53.348098290066396
474,42.845963719216265
475,87.58507248999499
476,75.82077035751816
477,24.96992408493694
478,73.92469444366051
479,98.07924918264038
480,76.64636022941446
481,48.919082254869586
482,98.51810619237244
483,75.55592369606184
484,18.228977090203863
485,43.9710792610713
486,76.34450065125682
487,99.78432334104625
488,30.08067570009432
489,23.859270314003528
490,34.818813933039934
491,16.834526209015557
492,29.26918585734194
493,59.67109549021307
494,52.54831730003369
495,80.31494214920204
496,72.22326538432765
497,19.180592047361454
498,56.83343011703311
499,60.60527992897917
500,21.636280021567842
501,80.56381315391081
502,87.96458747932651
503,72.76321184049728
504,10.905845947871857
505,41.78574540544385
506,88.89654527087248
507,77.98288716478888
508,91.66415279396921
509,55.99920313978915
510,23.45026384021462
511,29.485434421487906
512,42.08658989934876
513,64.97010131569849
514,21.796197745089465
515,45.52564850769525
516,74.36791474172722
517,19.508543963332247
518,58.71501977905394
519,49.416203633765235
520,45.505085906455086
521,72.13402240525451
522,65.68261892111595
523,77.91709089903293
524,66.31709715541066
525,51.65768770234823
526,45.90027099168569
527,99.16801168992615
528,75.62932808638742
529,29.501643167539346
530,32.12537893165401
531,67.39074019819041
532,28.47403121032192
533,36.28961236138732
534,21.968376497985467
535,76.87093769792966
536,97.24429792666592
537,44.07973869795079
538,28.86185266819369
539,80.17991437866195
540,22.02946182203776
541,80.31781130411882
542,77.2385186191252
543,49.85472624403858
544,20.295347919606144
545,46.78951927456144
546,71.10757833788674
547,14.024762382450913
548,76.1251576888117
549,25.070083585639054
550,31.6140354559968
551,64.56228438413495
552,42.93345792371143
553,35.565541733174896
554,22.58265333635443
555,14.597041829893008
556,55.253024453965644
557,58.845687841143416
558,57.22281084326793
559,98.80181670833419
560,63.46213451883141
561,49.08960789819064
562,80.73234232826634
563,28.194709453045398
564,28.08181245957889
565,71.22961283863575
566,12.947838155574917
567,12.481657914339145
568,65.99753207862302
569,73.61284284094162
570,45.70892854469648
571,23.20161468546752
572,23.830703133369354
573,60.08855743019992
574,95.82571214849717
575,90.20980446696748
576,73.46425263287489
577,86.65348344932752
578,77.29106098329157
579,34.84523603737763
580,27.27425252534787
581,27.776210631878016
582,66.42840133897653
583,66.98557249521411
584,70.96202152646335
585,96.86197649100174
586,75.70566038140832
587,79.87859224113026
588,63.01423970331876
589,97.12673921424853
590,68.27403800691818
591,18.78711993666675
592,73.96965272229485
593,33.885862957067665
594,10.143274797457426
595,89.72475793223832
596,86.91609663853549
597,24.239811572689078
598,72.91096186749405
599,82.85202509457709
600,60.498141437105026
601,83.12195363634069
602,28.88706840673035
603,64.63368175495438
604,94.80117505157018
605,80.11902469129403
606,36.05423423201009
607,49.12298790567034
608,85.80333328900018
609,71.4622660268702
610,90.01981973137339
611,35.53622466237405
612,61.05825497080078
613,33.42063794967267
614,30.22084017540379
615,59.31212836896322
616,10.230726644705085
617,97.42511636370944
618,39.02570619957358
619,96.44332488760357
620,66.39535273910974
621,36.53461967573059
622,32.674715832902635
623,99.0951514498993
624,13.859496373981589
625,93.4853268222084
626,62.08117630253874
627,99.13454677927697
628,58.85787926940827
629,85.23285274883663
630,95.74381607726508
631,56.75233728488749
632,50.69065748740078
633,71.57334690739006
634,20.781627414979045
635,55.8338310145598
636,48.97803758936727
637,18.289408193294182
638,92.94283383592845
639,93.2593712796568
640,43.53731819032919
641,46.04417197679019
642,45.259703323134154
643,27.72996607250687
644,80.15488067358145
645,40.902286825448925
646,77.273254801297
647,49.86299155902689
648,15.899838874729557
649,13.865181883980757
650,88.29484785761717
651,58.87925925236743
652,53.1674967961514
653,73.60458837164549
654,91.20817696178769
655,68.54113685689364
656,30.294377168489437
657,98.11179383531717
658,86.59049844808884
659,50.19969174952963
660,65.52107415673018
661,35.4812928789938
662,91.52325525262846
663,31.491738779754545
664,32.16165399351621
665,95.61242601209479
666,73.65937158408009
667,85.15330771817007
668,73.26826676500303
669,70.54560828705364
670,41.425614183949556
671,57.25464612607646
672,52.4156957708245
673,50.54702732963176
674,50.89156219103233
675,76.00299890939365
676,86.20317958871541
677,55.468452807329044
678,48.027628453611385
679,19.61528753813701
680,54.73207773925194
681,56.06897511209881
682,86.25398542610918
683,86.38215289710472
684,51.15278993537599
685,19.372088759236117
686,39.93259736096016
687,29.62804486650749
688,39.32062114644688
689,36.24831278126991
690,52.0417600635485
691,80.28025091429441
692,93.49759051508721
693,88.69300777653869
694,80.04805230915319
695,29.94382448570909
696,76.66755346833324
697,13.992854239733143
698,25.40709003432776
699,68.2109237090855
700,90.24111284999901
701,61.305263203824566
702,27.048521179645565
703,93.63150422663162
704,64.54504330847351
705,44.64205124027901
706,43.64841566777882
707,74.557447229473
708,99.26625704192341
709,33.120350155544095
710,46.44970143584911
711,42.5880848294819
712,95.31018187167909
713,92.23840355030255
714,76.56333197286463
715,61.12091510551122
716,38.33468351103839
717,96.51324621777358
718,76.90995524303871
719,30.4380573319735
720,12.16277125038851
721,57.99855781922004
722,76.15460888141862
723,11.106739401532922
724,12.40996273327013
725,27.67170304346736
726,69.57944246923061
727,65.00195680300679
728,94.0643129142289
729,36.44120404880266
730,97.62157624586975
731,77.84689920910795
732,20.579962375247582
733,15.170899270569755
734,34.85659328996145
735,97.0631972351069
736,60.944354325647765
737,53.02585061345818
738,40.9134351694381
739,13.312815054128354
740,95.47173527925682
741,97.63239089542238
742,10.190064896318486
743,86.51605510392154
744,59.390177953679235
745,40.101361191474375
746,77.5959905452458
747,96.2727880972791
748,57.80991603048806
749,54.84138539417199
750,73.48819157040548
751,88.53542071627268
752,24.625093184285696
753,71.51465911098049
754,80.6857617424928
755,75.94134511285523
756,17.048149539137263
757,66.03157019318301
758,96.54466295892139
759,46.715277857207795
760,72.79316151397185
761,71.99686279019139
762,32.8495620151087
763,39.01470065288406
764,83.35225848934058
765,41.28986856697706
766,42.23674080239536
767,23.275119073438717
768,49.087915137758976
769,89.529993047051
770,99.37033288544846
771,16.878489454627122
772,94.50323285575253
773,59.075007619922374
774,12.913548214679052
775,43.192593645672574
776,79.07337823944823
777,71.69931106137966
778,19.03940300928989
779,55.01117083862846
780,89.49786591397454
781,92.16109624250274
782,34.29515278268709
783,37.16365297466328
784,27.199860163654957
785,56.01392029651868
786,93.71489242553007
787,87.3754439319368
788,29.47028571189344
789,56.82490015017458
790,39.55877452481431
791,18.519178096973434
792,26.457402340765253
793,28.60155804491957
794,11.829614712094429
795,97.84664625963767
796,45.30356510491345
797,60.42601383906089
798,95.8606427114737
799,63.724316303614216
800,69.16240570091188
801,33.89671189096964
802,97.20580783500826
803,66.58636376896106
804,60.67641343107672
805,56.25388641737121
806,18.325196086405228
807,23.79471541177682
808,79.62596149256132
809,38.123213241373776
810,36.35341931075458
811,28.043435689884888
812,70.13933848790711
813,68.2770779215993
814,91.02483757133156
815,82.09475889297713
816,54.40216527038892
817,69.66634403054752
818,63.54074746863322
819,14.932056074403537
820,69.39128877125968
821,43.32508085628091
822,57.134721117498984
823,47.241461115567596
824,16.888915653236943
825,94.09371961842828
826,37.057491005152315
827,25.154533470403976
828,20.445502774411406
829,50.962743690088445
830,90.8661766306865
831,62.398980050639345
832,72.6612656118155
833,71.52131228586501
834,97.85743756347519
835,42.201477211794696
836,29.359450963182923
837,99.60103489989679
838,54.449253230776144
839,61.48927775680958
840,30.30344305893079
841,73.37717496183645
842,97.90502270872146
843,83.72095785936338
844,24.669405289949207
845,20.48436998373161
846,34.096381407324444
847,81.29798912170817
848,85.33863254072617
849,94.5413803098749
850,47.56468631165909
851,67.1044858578078
852,26.996683749599132
853,29.504580881467724
854,32.49797872494389
855,71.47864756056055
856,41.56673287279271
857,17.16863837676198
858,93.55867375392955
859,47.28329322709119
860,78.78711195110192
861,13.513241492947762
862,78.35691364656418
863,61.20774772827271
864,16.135283289455028
865,66.87343909377753
866,42.57270708499616
867,96.79573985174781
868,49.866990324608146
869,60.70980509916768
870,42.585613829081865
871,71.62189340616376
872,16.195300039458296
873,52.16739126943224
874,58.75964999870469
875,32.51857696682872
876,41.013025883718385
877,62.539239518004656
878,50.916657326435946
879,44.379123639904705
880,11.920076798012518
881,23.55967783056922
882,41.93851846994259
883,12.845188225582884
884,82.00296267743329
885,11.021979773713175
886,71.62684127137953
887,30.633737786270316
888,10.249793705637137
889,31.964825164066422
890,30.104703859736155
891,11.704441752467348
892,13.115473614562081
893,87.6023926816555
894,74.26828330854329
895,90.42202596823398
896,36.79368847877865
897,58.271480185616035
898,47.637847033007986
899,54.72042684932479
900,56.47276106809286
901,41.83416130455339
902,30.289026859636607
903,89.95161364321649
904,12.910796726521616
905,98.2408375996488
906,34.79164660531628
907,64.32983326370797
908,21.47375304302289
909,38.69211116438761
910,93.89654710580021
911,83.78950268867644
912,17.616997984209416
913,20.113734295878714
914,94.93170387030287
915,27.586574483547913
916,48.32297180233819
917,97.59327634080483
918,71.52949764480569
919,48.46699759690941
920,36.18524095237869
921,36.53471969141
922,54.031860915913875
923,21.36611514974726
924,52.9067346483392
925,11.443127474715745
926,28.857927879607292
927,49.87894110780856
928,19.236338548138068
929,17.060490894266653
930,49.677028354486666
931,77.30669853816907
932,24.659369987938287
933,29.3985429532272
934,37.06997240789393
935,44.21692274406343
936,59.62542233513079
937,63.05006360901799
938,56.52607726320148
939,81.48455822676858
940,97.63612941530968
941,93.38303349420781
942,54.02493330013226
943,53.348064034383114
944,39.332898391542564
945,58.05162091309303
946,82.69123550239847
947,59.25107738424546
948,92.95859135600307
949,32.04225945579654
950,95.26787369146018
951,44.91112749585823
952,80.34022583092302
953,75.35372119726676
954,66.39384639717704
955,27.92819881920769
956,45.13889006965265
957,44.270280669556236
958,54.94891695192088
959,42.91180927061685
960,79.81674716429508
961,66.70610473254715
962,79.43424822006767
963,69.98428539424151
964,85.37776737167682
965,21.065222532351072
966,77.587190675629
967,82.84786408364808
968,72.92707380065482
969,81.37222789945675
970,98.2452759822024
971,33.98956472024298
972,48.3009931012414
973,14.161746815133736
974,39.954165552392894
975,97.16291515311428
976,40.97998259035188
977,15.910489203653047
978,27.01624975483371
979,79.72344815204072
980,36.021251919124495
981,44.54646421771303
982,34.063690295531494
983,53.54585895379297
984,34.489507270956565
985,99.52235672534624
986,89.97236175842225
987,40.347012916706845
988,41.873839670799214
989,17.84848107618984
990,49.133992181918366
991,27.294491355085796
992,49.40930847785879
993,20.87510265754165
994,99.47675323072761
995,42.291259375718425
996,89.45705885174841
997,47.95802957303573
998,64.21004551176182
999,64.68416731379715
1000,97.44012749779931
